mission,yearmon,month,year,unsc_resolution,peaceag_cease_monitor,buffer_monitor,liaise_warpart,goodoffices,peaceag_cease_assist,humrts_monitor,refugees_monitor,humrts_protect,children_protect,women_protect,prociv,unpersonnel_protect,demining_assist,refugees_assist,humaid_assist,humpersonnel_protect,borders_monitor,weaponstrade_monitor,weaponsembargo_monitor,cargoinspections,resources_monitor,ch7,election_monitor,election_security,election_assist,govcap_assist,cultural_pres,qip_assist,justice_assist,securitysectorreform_assist,policereform_assist,police_monitor,police_jointpatrols,reconciliation,justice_warcrim,ddr_monitor,ddr_assist,mission_pr,freepress,au_coop,eu_coop,undp_coop,ecowas_coop,jmc_coop,othermission_coop,oas_coop,osce_coop,cis_coop,coop_other,ccode,ccode2,ccode3,ccode4,ccode5,region,subtasks,totaltasks,numtasks,pkratio,vlimratio,pbratio,factor1,factor2,factor3,missionen,govpolicies_assist
UNIFIL,634,11,2012,1701,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,5,13,8,.16666667,.75,.083333336,.22985312,.3727791,-.71302444,UNIFIL,1
UNIFIL,603,4,2010,1701,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,5,13,8,.16666667,.75,.083333336,.22985312,.3727791,-.71302444,UNIFIL,1
UNIFIL,657,10,2014,1701,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,5,13,8,.16666667,.75,.083333336,.22985312,.3727791,-.71302444,UNIFIL,1
UNIFIL,601,2,2010,1701,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,5,13,8,.16666667,.75,.083333336,.22985312,.3727791,-.71302444,UNIFIL,1
UNIFIL,624,1,2012,1701,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,5,13,8,.16666667,.75,.083333336,.22985312,.3727791,-.71302444,UNIFIL,1
UNIFIL,261,10,1981,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,525,10,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,276,1,1983,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,348,1,1989,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,419,12,1994,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,250,11,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,534,7,2004,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,521,6,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,542,3,2005,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,512,9,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,235,8,1979,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,532,5,2004,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,249,10,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,484,5,2000,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,543,4,2005,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,450,7,1997,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,522,7,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,515,12,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,511,8,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,530,3,2004,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,416,9,1994,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,478,11,1999,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,546,7,2005,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,358,11,1989,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,486,7,2000,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,282,7,1983,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,243,4,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,550,11,2005,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,223,8,1978,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,528,1,2004,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,247,8,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,354,7,1989,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,343,8,1988,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,357,10,1989,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,267,4,1982,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,238,11,1979,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,287,12,1983,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,494,3,2001,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,442,11,1996,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,321,10,1986,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,410,3,1994,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,519,4,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,487,8,2000,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,485,6,2000,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,462,7,1998,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,245,6,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,248,9,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,360,1,1990,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,430,11,1995,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,233,6,1979,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,237,10,1979,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,520,5,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,461,6,1998,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,509,6,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,401,6,1993,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,336,1,1988,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,292,5,1984,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,311,12,1985,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,246,7,1980,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,418,11,1994,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,510,7,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,524,9,2003,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,504,1,2002,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,463,8,1998,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,489,10,2000,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,272,9,1982,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,536,9,2004,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,314,3,1986,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,438,7,1996,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,374,3,1991,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,299,12,1984,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,275,12,1982,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,469,2,1999,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,406,11,1993,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
UNIFIL,280,5,1983,425/426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,660,,,,,Middle East,0,2,2,.5,0,.5,-.73904902,-.79522729,-.43825585,UNIFIL,0
